price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,yr_built
410000,3,1.5,1750,32500,1,1750,1966
535610,3,1,1610,5100,1.5,1010,1901
397950,4,1.75,2120,7620,2,2120,1971
284000,3,1.75,1430,4850,1,930,1978
201000,4,1.5,1360,8100,1.5,1360,1962
734000,4,2.25,2530,5000,1.5,1690,1925
357500,5,3,3270,9146,2,3270,2002
550120,5,2.5,2620,8050,1,1520,1975
300000,3,1.5,1810,8232,1,1810,1988
374950,3,2.5,2120,9653,2,2120,1992
602500,4,1.75,2190,41000,2,2190,1980
221000,3,1,980,7606,1,980,1954
920000,5,3,2230,4400,2,1730,1913
235000,4,2,1540,9279,1,1540,1955
375000,3,1,980,7296,1,980,1967
599000,4,2.5,2120,3640,2,2120,2005
562100,3,2.25,2090,12112,2,2090,1983
640000,3,2.5,1620,1377,2,1100,2009
294000,3,2,1650,11256,1,1250,1957
714000,4,2.5,3230,7766,2,3230,2005
970000,4,3.25,2790,5420,1,1130,1963
280000,4,2.25,1600,7916,2,1600,1991
260000,4,2.5,1790,4358,2,1790,1993
294000,3,1.5,2060,15050,1.5,2060,1938
255500,4,1,1370,41194,1.5,1370,1900
3.30E+06,5,4.75,6200,13873,2,4440,1989
450000,3,2,1510,43560,1,1510,1954
368000,3,1,1280,9898,1,1280,1968
830000,4,2.25,2180,11056,1,1370,1963
282500,2,1.75,1440,11210,1,1130,1935
335000,3,2.25,1580,16215,1,1580,1978
558000,2,2,1580,5750,1,790,1910
270000,4,1.5,1730,8505,1.5,1730,1961
152000,2,1,700,13500,1,700,1920
493000,4,1.75,2030,18295,1.5,2030,1975
740000,4,2.5,2500,10330,2,2500,1992
789800,3,2.5,2605,2216,2,2090,1979
275000,2,1,910,4191,1,910,1910
1.50E+06,6,2.5,3560,6480,2.5,3560,1914
424000,3,1.75,1140,3395,1,620,1925
715000,2,1,1000,3513,1,1000,1914
600000,4,2.5,3010,7953,2,3010,2000
802000,2,1.75,2110,8700,1,1760,1960
165000,3,1,910,8700,1,910,1943
750000,4,3.25,2050,5000,2,1370,1987
405000,2,1,1090,10481,1,780,1981
521900,3,2.5,2100,12338,2,2100,1997
275000,3,1,1000,8018,1,1000,1969
600000,5,3.25,4410,58157,2,2330,2001
442500,3,1.75,1800,10200,1,1800,1967
229950,2,1,920,7716,1,920,1944
274950,3,2,1410,7265,1,1410,1983
407185,3,1.75,1860,48076,1.5,1860,1929
468000,4,2.5,2100,8400,1,1240,1976
450000,2,1,1030,4365,1,1030,1942
219950,2,1,940,8997,1,940,1955
275000,2,2.5,1340,5995,2,1340,1989
229950,2,1,850,6000,1,850,1924
675000,3,1.75,2130,4400,1,1430,1922
412950,4,2.5,2430,6796,2,2430,1993
670000,5,2.25,2290,39000,2,2290,1979
420000,3,1.75,1230,10005,1,1230,1963
358000,3,1.5,1150,27319,1,1150,1976
680000,3,2.5,2120,3600,2,2120,2005
380000,2,1,980,3400,1,980,1923
515000,3,2.5,2130,219978,2,2130,1986
325000,2,1,1050,4800,1,1050,1969
875000,3,2.5,1820,6848,1,1820,1953
426000,3,2.5,2210,5750,2,1710,1914
868500,5,2.5,2490,9639,1,1610,1959
657500,4,2.75,4140,24190,2,4140,2002
366000,2,1,1210,3090,1,860,1926
385000,2,1,1010,4000,1,1010,1911
300000,4,2,2050,8750,1,1300,1967
810000,3,1.75,2060,3300,2,1500,1918
460000,4,1.75,1560,7200,1,860,1943
459000,3,2.5,1780,4000,2,1780,1995
260000,3,1.75,1460,10000,1,1460,1967
557865,4,2.5,3030,6813,2,3030,1987
295000,4,1,980,3000,1.5,980,1914
375000,4,2.25,1450,7245,1,1450,1950
2.11E+06,3,2.25,3230,17833,2,3230,1973
307300,2,2,1520,1020,3,1520,1999
225000,4,1,1410,7000,1.5,1410,1963
290000,3,1.75,1390,13200,2,1390,1979
690000,4,2,2230,5000,1.5,1510,1922
825000,4,2.25,2110,12653,2,2110,1972
645000,3,1.75,2270,11472,1,1370,1956
590000,4,2.25,2530,10611,1,1320,1977
667000,5,2,1900,5470,1,1180,1930
664000,4,2.5,2390,8432,2,2390,1998
452100,4,2.5,3160,6540,1,1580,1959
290000,2,1,900,2728,2,900,1998
950000,3,3,3610,17483,2,3610,1954
662500,3,2,2070,4200,1.5,1670,1906
475000,4,2.5,1850,5444,2,1850,1981
450000,3,1.5,1440,9711,1,1140,1956
538250,3,2.25,2590,15229,2,2590,1984
329950,2,1,1140,5250,1.5,1140,1949
1.10E+06,4,3.5,2760,5040,2,2760,1955
307000,5,1.5,1310,4800,1.5,1110,1929
433000,3,1.75,1870,7189,1,1270,1959
212000,3,2.25,1900,18000,1,1280,1968
750000,5,2.75,2860,6000,2.5,2380,1902
279000,3,2,1640,5650,1,1640,2003
476000,3,1,1140,5500,1.5,1140,1908
368000,5,1.75,2590,9394,1,1390,1963
228950,4,3,2160,5200,1,1320,1978
568450,5,3.5,3260,58806,2,3260,1969
619000,4,1.75,1660,3800,1.5,1660,1926
275000,3,2.25,1640,6044,2,1640,1996
321500,4,2.5,2620,5457,2,2620,2003
230000,3,1.75,950,6000,1,790,1939
179500,3,1,900,8100,1,900,1959
460000,3,2.25,1650,7313,1,1220,1975
286000,3,2.5,1800,3980,2,1800,2006
427500,3,1,1480,4200,1.5,1480,1925
400000,3,1,1040,6250,1,1040,1942
675000,3,3.5,2300,5611,1,2300,2004
350000,3,1,2480,8906,1,1240,1969
385000,4,1.75,1970,10358,1,1540,1977
525000,2,1.75,1530,3503,1,830,1916
315000,2,1,970,18557,1,970,1939
820000,4,2.5,2920,252648,2,2920,2002
205000,3,1,970,7700,1,970,1959
500000,2,1,680,5250,1,680,1922
599000,4,2.5,2640,6738,2,2640,1989
2.23E+06,3,4,4200,30120,2,3600,1933
299000,1,2.5,1980,7521,1,1180,1979
947500,3,2.75,2980,27144,1.5,2180,1917
385000,3,3.25,1630,1677,3,1630,2007
639950,2,1.75,1780,4520,1,890,1925
824000,2,1,1210,8400,1,780,2000
199950,3,1,1010,7245,1,1010,1969
1.01E+06,3,2.5,2570,5000,1,1480,1940
950000,4,2.25,2770,5320,2,2440,2013
822000,3,2.5,2290,9158,2,2290,1984
473600,4,1.5,1780,8400,1,1080,1969
490000,5,2,2150,4500,1.5,2150,1938
245000,3,1.75,1920,9306,1,1000,1984
199000,4,1,1220,11730,1,1220,1960
1.34E+06,3,3,2960,5500,2,2440,1937
418000,3,1.75,1500,19113,1,1500,1984
450000,7,3.5,2830,8625,1,1830,1957
280000,3,2.5,1580,7000,2,1580,1992
273000,3,2.25,1230,11601,1,910,1992
549000,4,2.5,2910,6338,2,2910,2008
913888,5,2.25,2370,15512,2,2370,1981
689888,4,2.25,1930,3500,1.5,1540,1916
305000,4,2,1780,5043,1,870,1993
602500,4,2.5,2760,6850,2,2760,1999
355000,2,1.75,1620,3640,1,900,1929
756000,3,2.5,2160,7525,2,2160,1986
289950,4,2.25,2190,6906,1,1040,1977
800000,3,2.5,3240,7857,2,3240,1994
403000,2,1,720,3255,1,720,1905
350000,3,2.25,1410,1340,2,1370,1967
1.29E+06,5,3.5,2980,5100,2,2370,2015
525126,5,2.25,1950,8025,1,1150,1960
241450,3,1,1100,8138,1,1100,1949
320000,3,1.5,1400,9087,1,1400,1954
234000,4,2,1710,7455,1,1030,1975
441000,5,2.5,2000,3600,1,1150,1987
474500,5,2.5,2000,3600,1,1150,1987
705000,3,1,1440,2618,1.5,1440,1906
517500,4,2.5,1520,3370,2,1520,1994
142500,4,0.75,1440,13300,1,1440,1948
310000,2,1.5,1010,10005,2,1010,1981
749500,4,2.5,2440,9727,2,2440,1987
360000,5,3,2480,7200,1,1560,1999
267500,3,1,1090,22080,1,1090,1967
290000,3,1,1480,32700,1,1380,1942
850000,5,2.5,2800,11325,1,1400,1970
815000,4,1.75,1820,4500,1.5,1820,1921
2.20E+06,5,4,5840,11652,2,4410,1988
1.63E+06,4,3.25,2980,3600,2,2150,1999
175000,3,1.5,1220,7300,1,1220,1973
429950,3,1.75,1830,9758,1,1300,1977
675000,4,2.5,2900,5505,2,2900,2002
580000,3,2.25,1940,5980,1,1520,1987
240000,4,2,1750,7800,1,1750,1944
374000,3,2.5,1850,17808,1,1210,1982
862500,4,2.5,3220,4400,2,2180,1937
140000,2,1,1080,6052,1,1080,1908
740000,5,3.75,3990,18897,2,3090,1937
589000,3,1.75,920,3600,1,820,1904
275000,3,1.75,1290,9760,1,1290,1979
489900,4,2.5,2090,4196,2,2090,2006
545000,3,2.5,1900,3366,2,1900,1996
235000,4,1,1360,7132,1.5,1360,1941
230000,3,1,1000,4000,1.5,1000,1915
655000,4,2.25,2170,4080,2,1920,1980
185000,2,1,820,16030,1,820,1923
196000,3,1,1090,7400,1,1090,1962
572000,3,2.25,1830,7897,1,1290,1986
615000,4,2.5,3010,6903,2,3010,2001
1.95E+06,4,3.75,4150,17424,1,3130,1963
1.23E+06,6,2.25,2930,4320,2,2130,1913
375000,3,2.5,1520,5649,2,1520,1989
295000,3,1.75,1250,9486,1,1250,1971
760000,4,2.5,2760,6000,2,2230,1942
347000,3,1.75,1330,7848,1,1330,1978
712000,3,2,1700,5100,1.5,1500,1924
495000,4,2,2050,4000,1.5,1210,1941
925000,4,2,3140,10437,1,2040,1959
775000,3,1,2030,4080,1.5,1840,1908
429000,4,2.5,2100,7920,1.5,1400,1916
229000,3,1,1010,12705,1,1010,1959
400000,4,1.5,1980,113691,1,1980,1962
625000,4,2.25,2100,8290,2,2100,1978
130000,2,1,840,6654,1,840,1951
349000,3,1.75,1690,5080,1,1190,1976
365000,3,2,2140,26600,1,2140,1983
487500,3,2.5,1810,1988,2,1350,1997
475000,3,2.5,2600,7210,2,2600,1989
685000,3,1.75,1650,8400,1,1470,1959
960000,3,1.75,2460,4800,1,1230,1938
1.10E+06,5,2.25,4320,7620,2,2880,1973
428000,3,2.25,2600,15000,2,2600,1978
435000,3,2.5,1930,5790,2,1930,1988
769950,3,2,2190,5400,1,1260,1952
385000,3,1,1420,10980,1,1200,1954
352000,3,2.5,2090,3002,2,1670,2005
622500,3,2.5,2290,14374,2,2290,1983
660000,3,3,2470,11900,2,2290,1976
105000,3,1,840,8400,1,840,1959
420000,2,1,2100,4480,1,1400,1908
499950,3,1.5,1360,11250,1,1360,1955
975000,6,3,3420,22421,1,2270,1948
665000,3,2.75,1930,2960,1.5,1490,1929
540000,4,2.5,2180,10140,1,1180,1968
400000,4,2,1670,12056,1,1670,1955
469950,4,2.75,2720,6427,1,1650,2008
777000,4,2.5,3170,9900,2,3170,1979
346500,2,1.75,1610,6300,1,1010,1941
685000,3,2.5,2370,4950,2,2370,2003
396500,3,2.5,2590,18980,1,2590,1976
783500,3,2.5,2850,7130,2,1990,1980
575000,4,2,1660,4800,1.5,1660,1922
1.50E+06,4,4.25,5550,12968,2,5550,2005
515000,3,1.5,2200,7620,1,1130,1942
300000,3,2.5,2020,6628,1,1250,1963
272000,3,1.5,1760,9600,1,1760,1966
355000,4,2.25,1810,4970,2,1810,2003
223000,3,2,1310,8440,1,1310,1951
397000,4,2.5,3000,8584,2,3000,2003
460000,2,2,1080,5000,1,1080,1923
848000,3,2.75,2170,2738,1.5,1550,1930
392800,2,1,740,4275,1,740,1924
1.69E+06,3,3.25,5290,224442,2,4540,1988
1.80E+06,3,3.25,5290,224442,2,4540,1988
577000,3,2.25,2370,7878,2,2370,1985
570000,3,1,1890,3330,1.5,1390,1901
250000,3,1.75,1160,6134,1,1160,1998
645000,4,1.75,1550,7350,1.5,1550,1958
567500,3,2.5,3090,67082,2,3090,1990
337000,4,2.5,2610,5240,2,2610,2004
280000,3,1.75,1230,8250,1,1230,1966
167000,3,1.5,1280,5547,2,1280,1985
280000,2,1,1880,7560,1,940,1919
317500,2,1.5,1220,8409,1,1220,1948
405500,2,2.75,1350,1252,2,1120,2006
495000,4,2.5,2370,15336,2,2370,1995
691000,4,3,3040,11651,2,3040,1987
480000,5,1.75,2080,217800,1,2080,1963
549010,2,1.75,1560,4141,1,880,1942
750000,5,3.5,2980,5809,2,2980,2005
365000,2,1,870,5689,1,870,1948
412500,3,1.75,1660,10716,1,1100,1988
425000,3,2.25,1870,9000,1,1440,1978
920000,3,1,1410,9656,1,960,1953
340000,4,2.25,2180,8000,1,1630,1975
405000,4,2.5,2620,8960,1,1520,1955
537100,3,2.5,2450,7051,1,1870,1990
353500,4,2.5,3250,4650,2,3250,2007
522000,3,1,1150,7080,1,1150,1952
710000,4,2.75,2780,6978,2,2780,2001
329950,3,1.75,1360,13320,1,1360,1985
830000,5,2.5,2810,14207,1,1540,1979
800500,4,2.5,1780,11130,1,1780,1962
168500,3,1,1100,10125,1,1100,1969
490000,3,2.5,2230,5348,2,2230,2000
579000,3,2.5,1710,1904,2,1140,2003
600000,4,2.5,2620,9873,2,2620,1987
445000,4,1.75,1990,4725,1.5,1190,1944
362500,4,1.75,1450,8450,1,1450,1960
234000,4,2,1630,9010,1,1050,1975
321500,1,1,730,1942,1,730,2008
660000,3,1.75,1980,3300,1.5,1140,1926
319000,4,1,1730,36356,1.5,1730,1954
314000,3,1.75,1350,217852,1,1100,1953
517950,3,2,1410,5000,1,740,1908
525000,5,2.5,2360,10081,1,1180,1961
319500,3,1,1190,8450,1,1190,1961
1.58E+06,4,3.25,3760,10920,1.5,2400,1950
325000,1,1,1220,12426,1,1220,1946
795000,4,2.5,2920,32219,2,2920,1995
850000,2,1.75,1590,5136,1.5,1320,1927
1.01E+06,5,3.25,3510,10930,2,3510,2013
475000,3,2.5,1320,1310,3,1320,2006
375000,3,1,1610,11250,1,1090,1975
405000,3,1,1410,8053,1,1410,1951
420000,4,2.5,2170,10500,1,1570,1962
775000,4,1.75,1890,4800,1.5,1390,1906
800000,4,2.75,3260,5000,2,3260,2007
436800,3,1.75,2080,12714,2,1540,1984
620000,3,1.75,2040,4005,1.5,1740,1930
230000,3,1,1250,9035,1,1250,1970
165000,1,1,850,8050,1,850,1906
490000,1,1,850,8050,1,850,1906
480000,3,1.75,1600,8400,1,1600,1963
570000,3,2.5,2400,6975,2,2400,1993
615000,3,2.25,1870,4894,2,1750,1992
280000,3,1,1720,9605,1,860,1969
326000,3,1,1030,9834,1,1030,1969
550700,2,2.25,1190,1499,2,1100,2004
600000,2,1,910,2002,1.5,910,1900
450000,3,1,1290,47044,1,1150,1968
546000,2,2.25,1530,1324,2,1280,2010
585000,3,2.5,2330,33750,2,2330,1983
489000,3,1.75,2090,7667,1,1200,1952
765000,3,2,1570,7000,2,1050,1971
519000,3,1.75,1560,26099,1,1560,1973
262000,2,1,1500,4120,1.5,880,1928
550000,4,2.75,2160,5005,1,1430,1987
285000,2,1,780,5000,1,780,1943
476000,4,1.75,2340,17541,1,1360,1956
2.20E+06,3,2,3570,30456,1,2070,1946
335000,1,1,720,5100,1,720,1907
510000,4,2,2990,102366,1,2990,1974
291000,3,2.25,1860,13939,1,1860,1961
335000,4,1.75,1950,13440,1.5,1950,1931
415000,3,1.5,1860,9003,1,1490,1955
430000,3,2,1550,6039,1,830,1942
270000,3,1.75,1610,6205,1,1210,1979
760000,3,2,1810,4500,1,980,1906
450000,2,2,1730,4248,2,1730,1905
425000,3,2.5,1230,23522,1,1230,1978
725000,4,2.5,2130,3420,1.5,1730,1916
700000,3,2.75,2190,11060,1,1610,1973
998000,5,4.5,4130,10404,2,4130,2004
396000,3,2.25,1680,9766,2,1680,1989
547000,3,2.5,1480,8381,1,1480,1968
302000,4,1.5,1790,10200,1,1210,1963
999000,5,3.5,2810,2700,2,1900,1910
633000,4,2.5,2360,10000,1,1980,1977
265800,3,1.75,1460,7361,1,1460,1982
530000,3,2.25,2160,8114,1,1460,1960
605000,6,2,2610,9132,1,1320,1965
489000,4,2.5,2170,4587,2,2170,2006
305000,2,1,2160,12960,1,1360,1968
513000,4,2.75,2020,7070,1,1010,1958
765000,4,2.5,2980,5000,2,2980,2006
550000,2,1.5,1300,2970,1,990,1903
974350,4,2.5,3090,10730,2,2420,1985
653675,4,2.25,2280,7229,2,2280,1984
245000,3,1.75,1260,8614,1,1260,1985
700180,2,1.75,1530,4387,1,1020,1952
510000,3,2.5,1830,8133,1,1390,1996
390000,3,2.5,1610,10292,1,1190,1969
606500,3,2.5,2170,5500,2,2170,2000
1.50E+06,4,4.25,5020,26319,2,5020,1998
290000,3,2.25,1620,7772,2,1620,1988
115000,3,1.75,1080,7942,1,1080,1981
500000,3,2.5,1940,37565,1,1940,1987
139950,0,0,844,4269,1,844,1913
580050,3,2.5,2360,4638,2,2360,1996
550000,3,2.5,2010,2261,2,1390,2014
465000,3,1,800,3060,1.5,800,1903
354950,3,1,970,5922,1.5,970,1949
980000,4,3.25,3720,7150,2,3720,2007
500000,3,2.25,2010,7447,2,2010,1985
667750,4,1,1430,4080,1.5,1430,1924
735000,3,1.75,2250,11520,1,2250,1956
361000,3,1.75,2130,8742,1,1330,1955
276750,3,2,1620,12482,1,1290,1989
760000,4,3.25,3140,3680,2,2310,2009
475000,2,1,870,7975,1,870,1946
234000,4,2.5,1820,8217,1,1120,1987
234950,3,2,1510,9153,1,1510,1974
269950,2,1.75,1320,7540,1,1320,1968
495000,3,2.5,1800,7318,2,1800,1989
438000,2,1,1120,6380,1,1120,1942
260000,3,1.75,2160,22702,1,2160,1981
697000,4,2.5,3220,6399,2,3220,2004
212625,2,1,960,5000,1,960,1951
593000,5,2.5,2640,4400,1.5,1840,1925
410000,4,3,2430,7243,2,2430,2003
445434,2,1,1470,7137,1,1020,1941
200126,3,2.5,2040,15463,1,1340,1968
290700,3,2.5,1670,6666,2,1670,1992
248000,4,1,1010,7515,1,1010,1955
345000,1,1,540,10125,1,540,1961
525000,3,1,1240,4800,1,800,1951
400000,3,1.75,1510,8385,1,1510,1968
532000,3,1,1820,5750,1,1120,1918
159995,2,1,1000,5026,1,760,1915
287000,5,1.5,2040,11772,1,1030,1963
1.12E+06,4,2.5,3690,11191,1,2190,1951
765000,3,2.5,2310,11993,2,2310,1988
185000,3,1.5,1090,9605,1,1090,1969
430000,3,1,1150,3000,1,1150,1906
346000,4,2.5,2100,3916,2,2100,2009
607000,4,2.75,2150,16728,1,1240,1982
417000,3,1.5,2500,6000,1.5,1730,1941
930000,5,2,3530,9385,1.5,3530,1925
573300,2,1.75,1290,6600,1,870,1951
260000,4,1.75,2010,10816,1,1410,1955
280000,1,0.75,420,6720,1,420,1922
825000,4,2.5,2180,4000,2,2180,1920
307000,4,1,1150,8184,1.5,1150,1947
595000,4,1.75,2000,5100,1,1130,1949
528000,5,1.75,2780,7786,1,1390,1966
600000,2,1.75,1550,7764,1,1550,1965
275000,2,1,2180,12875,1,1480,1959
782000,2,1.5,1570,3600,1.5,1320,1906
610000,3,2.5,2260,33042,1,1660,1986
488000,3,1,1600,3200,1.5,1600,1909
320000,3,1,1630,5000,1,930,1954
153500,3,1,890,4810,1,890,1910
414500,3,1,1350,9450,1,1350,1979
750000,5,1.75,2850,11860,1,2850,1951
349990,3,1,1350,165092,1,1350,1925
645000,3,2.25,3280,79279,1,3280,2001
425000,2,1,1090,6000,1,1090,1922
785000,4,2.5,2990,9374,2,2990,2003
290000,3,1.75,1340,63597,1,1340,1963
415000,3,1.75,1340,63597,1,1340,1963
248500,2,1,720,5160,1,720,1949
325000,3,2.5,2330,8627,1,1480,1980
272925,2,1,1280,5728,1.5,1280,1941
500000,2,2.25,1570,1269,2,1280,2015
250000,4,1.75,1510,5500,1.5,1510,1920
470000,4,2.5,2470,8536,2,2470,2002
440000,2,1,1190,3400,1,990,1917
299999,4,2.5,1981,4828,2,1981,2013
255000,3,1.75,1590,7810,1,1590,1959
415950,3,1.75,1150,7700,1,1150,1957
402000,5,2.75,2160,7200,1.5,1220,1955
729000,3,1.5,1770,30689,1,1770,1953
635000,2,2.5,2470,8840,2,1780,2001
479000,3,2.5,1710,8998,2,1710,1982
462370,2,2.25,1860,2670,2,1860,1986
171500,3,1,1150,6480,1.5,1150,1946
925000,5,3,3850,9457,2,2910,1963
675000,5,3,3410,9600,1,1870,1968
320000,4,1.5,1890,43560,1,1890,1974
499950,5,3.5,3200,43560,2,3200,1989
435000,5,1,2170,65340,1.5,1670,1930
359800,4,2.5,2390,6426,2,2390,1999
239900,3,2,1410,7566,1,1410,1985
295000,2,1,740,4459,1,740,1915
380000,3,2.5,2150,25705,1.5,2150,1980
435000,4,2.5,2180,6500,2,1410,1945
508000,2,1,820,5040,1,820,1953
2.40E+06,6,4.5,5480,10800,2,4430,1999
234500,4,2.5,1960,7875,1,1220,1978
355000,2,1,1270,3200,1,960,1920
230000,3,2,1710,5200,1,1030,1977
345000,3,1.75,1930,9000,1,1150,1951
430000,3,1.75,1200,4500,1,1200,1906
500000,3,1.5,1680,17409,1,1680,1962
378000,4,1,1300,6075,1,1300,1954
345000,3,2.5,1540,3237,2,1540,1999
410000,2,1.75,870,4000,1,870,1941
750000,2,2.25,1890,5400,2,1610,1905
485000,4,1.75,2050,8913,1,1330,1968
105000,3,1,880,18109,1,880,1970
1.03E+06,3,2.75,2780,4000,2,1960,1904
360000,3,1,1160,10988,1,1160,1965
294000,5,2.75,2300,7600,1,1400,1969
400000,4,2.5,3140,12792,2,3140,1977
325000,3,1.75,2300,6200,1,1150,1970
770000,3,2.5,2900,23550,1,1490,1987
443000,3,2.25,1920,8223,2,1920,1989
325000,3,1,1150,7486,1,1150,1970
760000,4,2.5,3120,8792,2,3120,1992
640000,4,2,2560,7798,1,1890,1947
415000,3,2,1410,4303,1.5,1410,1900
156000,3,1,970,8580,1,970,1959
996000,3,3.25,3620,8131,2,2730,1988
415000,2,1,880,5100,1,880,1941
615000,3,1.75,1900,3783,1.5,1110,1927
717000,4,2.5,2540,4241,2,2540,2009
548000,4,1.75,1690,7794,1,1090,1968
425000,3,1.5,1120,6653,1,1120,1937
325250,4,2.75,2130,9339,1,1330,1991
1.23E+06,3,2.5,3420,79279,2,3420,1990
557500,3,1.75,1900,11165,1,1900,1959
1.26E+06,4,2.5,3730,16950,2,3730,1990
249950,3,3,1790,2003,2,1480,2006
260000,4,2.75,2250,7345,1,1320,1984
1.99E+06,3,2.5,2880,13500,1,1520,1950
442900,4,1.75,1780,2788,1,890,1943
475000,3,2.25,1580,12177,1,1200,1981
365000,5,2.75,3260,9253,2,3260,2004
780000,4,2.5,3180,9603,2,3180,2002
930000,3,1.75,2460,4240,1,1230,1925
2.89E+06,5,6.25,8670,64033,2,6120,1965
350000,3,1,1020,4980,1,850,1941
357500,3,1.75,1630,9403,1,1630,1983
520000,4,2.5,3290,11446,2,3290,1992
330000,4,2.5,1940,3784,2,1940,2003
310000,3,2,1350,11150,1,1110,1995
279000,3,1,1110,6060,1,1110,1949
540000,4,1.5,2993,19400,2,2233,1921
322000,4,2.5,2280,7200,2,2280,1994
380000,5,3.25,3800,15500,1,2490,1965
320000,2,1,850,8400,1,850,1941
400000,3,1.75,1560,8456,1,1560,1970
412000,3,1,1000,3844,1,900,1928
887200,3,1,1400,5100,1.5,1400,1900
395000,4,1.75,1540,5120,1,770,1943
895000,4,3,3570,10273,1.5,2630,1935
195000,2,1,800,5280,1,800,1918
390000,3,1,1160,3750,1.5,1160,1910
165000,3,1,1010,7690,1,1010,1958
255000,3,1,1010,7690,1,1010,1958
589000,4,2.25,2390,57599,2,2390,1981
505000,3,2.5,1610,4611,2,1610,1996
335750,3,3,2400,7260,1,1440,1955
719000,3,1.75,1800,5816,1,900,1947
796000,4,3.25,2110,3000,2,2110,2001
95000,2,1,960,7000,1,960,1918
525000,3,3,2600,5238,1.5,1890,1989
417000,3,1.5,1340,10224,1,1340,1956
410000,3,1,1410,5000,1,980,1925
984000,4,2.25,2390,12292,1,2390,1962
325000,2,1.5,1180,834,3,1180,2009
314950,3,1,1040,16986,1,1040,1968
350000,3,2.25,1840,9929,1,1200,1987
1.05E+06,4,2.25,2630,4000,2,1810,1909
657000,4,2.5,2640,25038,2,2640,1995
234950,2,2.5,1720,3132,2,1720,1999
410000,4,1.75,2320,7500,1,1220,1955
625000,3,1.75,1840,5664,2,1270,1948
706000,5,2.5,2890,15891,2,2890,1990
485000,3,1.75,2200,7706,2,2200,1908
685000,4,2.75,1660,5150,1.5,1280,1928
242050,3,2.5,2170,9900,1,1690,1980
770000,3,3.25,3310,5000,2,3310,2006
557000,2,1.5,1450,3840,1,950,1947
246000,3,1.75,1440,11325,1,1440,1966
194000,4,2,1760,7700,1,1760,1962
720000,3,2.5,3170,7187,2,3170,2005
449000,2,1,1250,4576,1,1040,1925
925000,4,2.5,3280,209088,2,3280,1994
570000,4,3,2460,10401,1,1700,1947
395000,3,2,1470,10125,1,1470,1962
1.00E+06,4,2,1780,15648,1.5,1780,1918
406000,4,1,1580,8475,1.5,1580,1928
574800,3,1.5,1630,2946,1.5,1630,1932
309000,4,2,2240,9240,1,1120,1968
770000,3,2.5,2430,54059,2,2430,1987
525000,3,1.5,1940,5625,1,1440,1941
419000,3,2.5,1970,4058,2,1970,2004
479000,4,2.5,2050,6705,1,1230,1973
160000,3,1,1340,18552,1.5,1340,1935
333000,4,1.75,1880,9880,1,1880,1967
310000,2,1,860,12160,1,860,1921
666000,3,2.5,2140,2868,2,1770,2007
2.23E+06,3,3,3620,28064,2,2370,1977
310000,4,2.75,2370,7320,2,2370,1989
350000,3,2.5,1860,21876,2,1860,1992
610000,4,3,2110,5000,1.5,1640,1930
564800,3,2.25,1990,8501,2,1990,1991
438000,3,2.25,1820,9150,1,1320,1961
855000,3,2,3120,9400,1,1820,1978
229000,3,2.5,1190,3000,2,1190,2002
260000,3,2,1170,5450,1,1170,1902
609000,3,2.5,2630,10131,2,2630,1989
277000,4,1,1450,6250,1,990,1964
283000,4,2,2100,8160,1,1200,1959
334000,2,1.75,1680,8367,1,840,1914
267000,4,1.75,2000,7350,1,1100,1963
385000,3,1,1030,3000,1,830,1924
640000,5,1.75,2020,6565,1,1120,1956
532500,4,2,2220,23750,1,2220,1963
335000,4,2.5,1750,8476,1,1240,1983
415000,3,2.5,1710,4920,2,1710,1990
1.10E+06,6,3.25,3560,107362,1.5,2760,1963
1.44E+06,2,2.5,2720,16637,1,2160,1953
180000,3,1,1010,10215,1,1010,1955
335000,4,2.5,1830,4500,2,1830,2004
835000,4,3,4480,42717,2,4480,1987
592500,4,1.5,2080,4400,1.5,2080,1925
418900,3,1.5,1470,11112,1,1470,1954
340000,3,1,1600,7324,1,1600,1958
545000,3,2,1340,7200,1.5,1340,1923
1.38E+06,5,3.5,3680,8680,2,3680,2003
183750,3,2.5,1770,3451,2,1770,2004
295000,4,2,980,10640,1,980,1978
625000,4,3,2530,5625,1,1470,1976
290000,4,3,2390,4500,2,2390,1974
760000,4,2.5,3600,155509,2,3600,2004
560000,4,2.5,3270,24750,1,1690,1979
475000,5,2.5,2300,28480,2,2300,1994
620000,3,1,1710,4050,1.5,1710,1909
330000,4,2,1170,4000,1,1170,1955
620000,3,2.25,1990,6256,1,1390,1960
320000,4,1.75,1710,10480,1.5,1710,1969
525000,3,2.5,1740,2350,2,1120,1996
802500,4,3.75,3320,8030,2,3320,2005
569500,4,1,1960,3194,2,1960,1907
850000,6,3.5,2820,5400,1,1620,1958
630000,3,1,1590,4080,1.5,1590,1922
454800,4,2.25,2490,10720,1,1400,1979
177000,3,1,870,5200,1,870,1969
275000,3,1.75,1860,15681,1,1860,1971
460000,3,2,2930,29136,2,2240,1990
729000,3,1,1580,3840,2,1580,1908
935000,4,3.25,4110,15488,2,4110,1995
481450,3,2,1410,4800,1,1410,1940
860000,3,2,2090,4190,1.5,1490,1930
274000,3,1.75,1400,8364,1,1400,1958
499000,3,3.5,1690,1432,2,1360,2008
696500,5,2.25,3210,61419,1.5,3210,1979
390000,3,1,1190,85226,1.5,1190,1935
